#,role_id,recency,frequency,monetary
987,35700000007107,2,5,164
988,35700000007109,2,4,462
989,35700000007177,4,1,25
990,35700000007298,9,1,6
991,35700000007410,9,1,510
992,35700000007421,9,1,510
993,35700000007427,2,5,308
994,35700000007442,8,1,510
995,35700000007809,9,1,6
996,35700000008273,5,2,770
997,35700000008277,9,1,6
998,35700000008539,3,2,770
999,35700000009291,8,1,510
1000,35700000009305,5,1,6
1001,35700000009323,8,1,6
1002,35700000009444,8,1,510
1003,35700000009453,8,1,510
1004,35700000009543,0,18,3514
1005,35700000009895,6,2,296
1006,35700000009962,6,2,12
1007,35700000010162,7,1,510
1008,35700000010262,7,1,510
1009,35700000010369,7,1,6
1010,35700000010414,7,1,510
1011,35700000010641,0,3,18
1012,35700000011070,5,3,41
1013,35700000011096,6,1,510
1014,35700000011143,6,1,510
1015,35700000011147,6,1,510
1016,35700000011411,6,1,510
1017,35700000011743,6,1,510
1018,35700000011747,6,1,510
1019,35700000011754,5,1,510
1020,35700000011755,5,1,510
1021,35700000011770,5,1,510
1022,35700000012060,4,1,510
1023,35700000012063,4,1,510
1024,35700000012066,4,1,510
1025,35700000012102,3,1,510
1026,35700000012116,3,3,66
1027,35700000012178,0,1,510
1028,35700000012179,0,1,510
1029,35700000012186,0,1,510
1030,35700000012189,0,1,510
1031,35700000012192,0,1,510
1032,35700000012196,0,1,510
1033,35800000000009,5,1,6
1034,35800000000026,0,5,1950
1035,35800000000064,1,3,42
1036,35800000000069,5,1,98
1037,35800000000077,0,4,195
1038,35800000000095,4,2,340
1039,35800000000114,5,1,648
1040,35800000000131,5,1,6
1041,35800000000164,5,1,6
1042,35800000000230,5,1,80
1043,35800000000234,5,1,648
1044,35800000000362,1,4,202
1045,35800000000376,0,9,362
1046,35800000000631,0,7,753
1047,35800000000789,4,2,36
1048,35800000000790,0,7,128
1049,35800000001030,5,1,5
1050,35800000001217,5,1,6
1051,35800000001290,2,17,990
1052,35800000001501,4,1,6
1053,35800000001809,0,6,60
1054,35800000001920,4,1,6
1055,35800000002505,4,1,80
1056,35800000002530,4,1,6
1057,35800000002736,0,1,6
1058,35800000002774,2,1,30
1059,35800000002919,1,16,1188
1060,35800000003051,0,3,18
1061,35800000003222,3,1,6
1062,35800000003223,3,1,6
1063,35800000003619,2,1,6
1064,35800000004102,2,1,6
1065,35800000004833,0,2,396
1066,35800000005011,0,1,6
1067,20200000001296,2,2,540
1068,20200000001704,2,28,1639
1069,20200000005748,14,12,496
1070,20200000014707,3,2,30
1071,20200000016649,2,5,54
1072,20200000019907,0,13,319
1073,20200000022141,8,2,590
1074,20200000023498,19,1,6
1075,20200000027236,27,1,6
1076,20200000027420,1,17,180
1077,20200000030276,40,1,6
1078,20200000046534,9,4,43
1079,20200000058868,13,3,264
1080,20200000061112,5,11,66
1081,20200000065783,2,12,2000
1082,20200000085313,18,2,12
1083,20200000108611,4,1,6
1084,20200000109829,1,22,1140
1085,20200000114737,52,1,6
1086,20200000126377,55,1,6
1087,20200000126541,58,1,6
1088,20200000126592,19,1,260
1089,20200000128586,20,1,510
1090,20200000157264,0,10,869
1091,20200000163103,29,1,5
1092,20200000166091,10,6,1412
1093,20200000167096,0,1,510
1094,20200000167441,49,1,648
1095,20200000167471,40,1,648
1096,20200000172094,13,2,11
1097,20200000172851,16,1,6
1098,20200000174183,19,1,510
1099,20200000177528,16,2,36
1100,20200000177654,0,6,129
1101,20200000179386,27,2,11
1102,20200000181179,3,3,18
1103,20200000184829,16,1,6
1104,20200000187077,39,2,908
1105,20200000209534,2,2,770
1106,20200000209536,7,1,510
1107,20200000209580,10,1,510
1108,20200000209607,12,1,510
1109,20200000209629,2,2,770
1110,20200000209636,12,1,510
1111,20200000211061,14,1,510
1112,20200000211062,14,1,510
1113,20200000211078,14,1,510
1114,20200000211118,6,16,520
1115,20200000211571,16,1,510
1116,20200000215564,7,3,42
1117,20200000218389,29,1,510
1118,20200000218391,25,1,510
1119,20200000218393,25,1,510
1120,20200000218394,29,1,510
1121,20200000218399,25,1,510
1122,20200000219509,31,1,510
1123,20200000219568,50,1,648
1124,20200000219573,50,1,648
1125,20200000219577,51,1,648
1126,20200000221088,54,1,648
1127,20200000221092,54,1,648
1128,20200000222047,8,1,6
1129,20200000223045,33,1,510
1130,20200000223070,34,1,510
1131,20200000223097,38,1,510
1132,20200000223102,34,1,510
1133,20200000223302,34,1,510
1134,20200000223382,33,1,510
1135,20200000240055,56,2,18
1136,20200000241563,35,2,128
1137,20200000242506,9,5,72
1138,20200000243028,18,1,510
1139,20200000243035,16,2,36
1140,20200000243042,18,1,6
1141,20200000243104,16,1,6
1142,20300000000059,2,2,266
1143,20300000009494,34,1,510
1144,20300000022535,16,6,1022
1145,20300000024684,5,6,666
1146,20300000039398,58,1,6
1147,20300000041765,0,1,260
1148,20300000080560,2,2,770
1149,20300000080569,2,2,770
1150,20300000080575,2,2,770
1151,20300000083542,31,1,510
1152,20300000083550,30,1,510
1153,20300000083598,50,1,648
1154,20300000083641,50,1,648
1155,20300000084045,52,1,648
1156,20300000084550,18,1,510
1157,20300000084581,50,1,648
1158,20300000085025,47,1,648
1159,20300000085027,18,1,510
1160,20300000085039,14,1,510
1161,20300000085266,14,1,510
1162,20300000085607,14,1,510
1163,20300000085656,13,1,510
1164,20300000085665,14,1,510
1165,20300000085670,0,2,770
1166,20300000085750,12,1,510
1167,20300000086007,40,1,648
1168,20300000086504,0,2,770
1169,20400000002091,14,2,36
1170,20400000002337,11,6,1683
1171,20400000002797,8,1,510
1172,20400000008487,1,23,708
1173,20400000010092,12,3,42
1174,20400000011999,21,1,6
1175,20400000013732,54,2,36
1176,20400000018861,6,6,2076
1177,20400000019965,16,1,6
1178,20400000023654,13,3,914
1179,20400000028578,52,1,6
1180,20400000038488,16,4,764
1181,20400000059047,26,1,510
1182,20400000059048,26,1,510
1183,20400000059053,26,1,510
1184,20400000059145,10,1,510
1185,20500000001188,40,2,36
1186,20500000005421,1,1,6
1187,20500000007007,43,5,2272
1188,20500000010522,5,2,36
1189,20500000049621,6,1,6
1190,20500000058009,18,1,6
1191,20500000078102,56,1,648
1192,20500000078169,50,1,648
1193,20500000078219,48,1,648
1194,20500000078241,54,1,648
1195,20500000078283,52,1,648
1196,20500000078349,14,1,510
1197,20500000078359,19,1,510
1198,20500000078362,25,1,510
1199,20500000078373,19,1,510
1200,20500000078381,19,1,510
1201,20500000078384,17,1,510
1202,20500000078393,25,1,510
1203,20500000078417,34,1,510
1204,20500000078455,46,1,648
1205,20500000078472,17,1,510
1206,20500000078483,19,1,510
1207,20500000079528,19,1,510
1208,20500000079563,19,1,510
1209,20500000079564,19,1,510
1210,20500000080023,11,1,510
1211,20600000001302,5,1,6
1212,20600000003509,60,1,6
1213,20600000006551,31,2,12
1214,20600000023357,39,1,30
1215,20700000000060,7,1,6
1216,20700000000188,4,1,510
1217,20700000004767,13,3,196
1218,20700000016842,0,3,283
1219,20700000020537,1,20,6208
1220,20700000054248,0,1,510
1221,20700000056401,4,1,510
1222,20800000001004,19,3,18
1223,20800000006882,40,2,166
1224,20800000009068,5,2,31
1225,20800000012909,5,1,25
1226,20800000017256,27,1,5
1227,20800000017712,8,1,6
1228,20800000041585,9,1,510
1229,20800000041588,9,1,510
1230,20800000041596,7,1,510
1231,20800000041606,6,1,510
1232,20800000041653,4,1,510
1233,20800000041656,4,1,510
1234,20800000041657,4,1,510
1235,20800000041663,5,1,510
1236,20900000002283,0,3,42
1237,20900000002472,49,7,490
1238,20900000007276,15,5,54
1239,20900000009113,19,1,6
1240,21000000002274,2,9,930
1241,21000000009491,10,1,6
1242,21100000001022,0,2,35
1243,21100000001375,50,1,648
1244,21100000003178,3,5,1040
1245,21100000006336,23,2,535
1246,21100000007481,2,3,66
1247,21100000015146,53,1,6
1248,21100000039864,8,1,6
1249,21100000059037,53,1,648
1250,21100000059072,57,1,648
1251,21100000059190,50,1,648
1252,21100000059228,18,1,510
1253,21100000076794,54,1,648
1254,21100000079183,37,1,510
1255,21100000079227,37,1,510
1256,21100000079358,37,1,510
1257,21100000080097,34,1,510
1258,21100000080196,34,1,510
1259,21100000080218,19,1,510
1260,21100000080238,19,1,510
1261,21100000080512,50,1,648
1262,21100000081505,26,1,510
1263,21100000081534,19,1,510
1264,21100000081535,19,1,510
1265,21100000081537,19,1,510
1266,21100000081562,19,1,510
1267,21100000081563,19,1,510
1268,21100000081572,19,1,510
1269,21100000081587,19,1,510
1270,21100000081589,19,1,510
1271,21100000082515,18,1,510
1272,21100000087066,5,1,510
1273,21100000087070,3,1,510
1274,21100000087514,0,1,510
1275,21100000092014,49,1,648
1276,21100000108053,36,3,18
1277,21100000109524,44,1,6
1278,21100000109542,25,1,510
1279,21100000109546,20,1,510
1280,21100000110037,19,9,6616
1281,21200000002715,2,1,6
1282,21200000003790,26,1,5
1283,21200000006726,32,1,6
1284,21200000015218,5,2,285
1285,21200000030752,38,1,510
1286,21200000035653,56,1,6
1287,21300000004593,34,1,6
1288,21300000006443,6,1,510
1289,21300000014519,39,1,6
1290,21300000029246,19,1,6
1291,21300000040564,15,1,510
1292,21400000008962,11,3,18
1293,21400000012392,55,1,6
1294,21400000070515,12,1,510
1295,21400000070543,5,1,510
1296,21400000070548,5,1,510
1297,21400000070567,4,1,510
1298,21400000071004,4,1,510
1299,21400000071008,2,1,510
1300,21400000071128,27,1,510
1301,21400000075517,53,1,648
1302,21400000075542,18,1,510
1303,21400000075545,53,1,648
1304,21400000075585,18,1,510
1305,21400000076521,14,1,510
1306,21400000078519,22,1,260
1307,21500000005740,54,1,6
1308,21500000013053,31,1,260
1309,21500000013093,21,1,6
1310,21500000018473,0,9,1100
1311,21600000013932,27,1,5
1312,21600000046445,3,3,18
1313,21600000055189,1,1,6
1314,21600000059666,40,1,510
1315,21600000062749,30,1,6
1316,21600000069755,24,1,510
1317,21600000079305,6,1,6
1318,21700000003042,5,15,3850
1319,21700000009414,60,1,30
1320,21700000016091,0,2,203
1321,21700000050515,16,1,510
1322,21700000050578,17,1,510
1323,21700000050679,17,1,510
1324,21700000050720,17,1,510
1325,21700000050732,17,1,510
1326,21800000004723,19,1,510
1327,21800000005239,6,33,7315
1328,21800000006109,58,1,6
1329,21800000007576,53,1,6
1330,21800000023117,34,1,6
1331,21800000033448,35,1,6
1332,21800000043751,27,1,6
1333,21900000042075,4,1,510
1334,21900000042078,6,1,510
1335,21900000042115,18,1,510
1336,21900000042144,11,1,510
1337,21900000042151,5,1,510
1338,21900000042164,0,1,510
1339,21900000052655,37,1,510
1340,21900000074735,19,1,510
1341,21900000074806,19,1,510
1342,22100000003225,1,4,48
1343,24000000001578,19,1,648
1344,24000000007816,3,22,2044
1345,24000000014973,8,2,12
1346,24000000019238,2,4,24
1347,24000000045024,5,129,36408
1348,24000000048573,3,7,1558
1349,24000000059755,13,1,6
1350,24000000062657,30,1,6
1351,24000000066041,18,1,6
1352,24000000085585,0,5,54
1353,24000000089016,0,70,3162
1354,24000000089450,8,6,1308
1355,24000000089508,58,1,6
1356,24000000093565,0,148,43574
1357,24000000096564,9,1,30
1358,24000000096590,0,50,416
1359,24000000096648,6,9,3712
1360,24000000106605,0,65,666
1361,24000000113037,0,63,426
1362,24000000113042,44,1,30
1363,24000000117019,39,1,30
1364,24000000120081,5,3,18
1365,24000000124556,35,21,6800
1366,24000000125113,19,9,242
1367,24000000125505,39,1,6
1368,24000000126018,17,6,1308
1369,24000000126622,11,6,1308
1370,24000000127078,17,6,1308
1371,24000000127112,16,6,1308
1372,24000000127134,13,6,1308
1373,24000000127146,8,2,654
1374,24000000127172,13,6,1308
1375,24000000127515,11,6,1308
1376,24000000127590,8,6,1308
1377,24000000127683,4,1,68
1378,24000000128048,1,6,1308
1379,24000000128091,0,5,1302
1380,24000000128103,0,6,1308
1381,24100000002097,1,7,158
1382,24100000005797,3,22,2246
1383,24100000015358,0,19,470
1384,24200000000839,4,11,470
1385,24200000003465,0,63,2998
1386,24300000001853,2,49,16850
1387,24300000007961,4,4,48
1388,24400000012963,0,19,562
1389,24400000035630,18,2,18
1390,24400000040826,0,141,5752
1391,24500000002066,34,1,6
1392,24500000046011,24,1,6
1393,24700000000512,2,7,152
1394,24700000001908,36,1,30
1395,24800000000519,3,4,24
1396,24800000000713,4,9,458
1397,24800000057690,14,4,48
1398,24800000080409,17,1,6
1399,25100000024014,44,1,6
1400,25300000039981,0,63,858
1401,25300000052064,0,19,138
1402,25400000023778,1,44,6408
1403,25500000002525,33,6,666
1404,25500000006906,55,1,6
1405,25500000019293,1,78,17162
1406,25500000019470,45,1,30
1407,25600000000075,7,7,1314
1408,25600000005355,0,11,1458
1409,25600000008112,0,4,48
1410,25600000013276,0,121,10220
1411,25700000000743,19,1,6
1412,25800000002018,0,21,460
1413,25800000003162,0,15,340
1414,25800000024511,17,5,1210
1415,25800000025015,7,1,6
1416,25800000025502,4,1,6
1417,26000000003019,0,49,318
1418,26200000004210,32,2,976
1419,26300000000014,4,5,78
1420,26500000000062,51,2,36
1421,26600000000085,31,85,2986
1422,26700000000017,0,67,9334
1423,26700000005001,51,5,30
1424,26800000000045,1,81,5596
1425,26800000004507,36,1,6
1426,27000000000127,55,5,78
1427,27000000000340,6,7,274
1428,27000000002036,59,1,6
1429,27000000002336,57,1,6
1430,27000000002340,56,1,6
1431,27000000002656,55,1,6
1432,27100000000011,0,407,133594
1433,27100000000025,54,1,30
1434,27100000000378,54,1,30
1435,27100000000389,42,15,562
1436,27100000000628,44,10,218
1437,27100000000634,53,1,6
1438,27100000000844,34,22,732
1439,27100000001027,40,23,1190
1440,27100000001158,51,1,6
1441,27100000001294,51,1,68
1442,27100000001409,37,2,12
1443,27100000001599,4,10,652
1444,27100000001810,44,1,6
1445,27100000002712,1,56,456
1446,27100000002946,44,1,6
1447,27100000003066,43,1,6
1448,27200000000037,36,14,2008
1449,27200000000040,2,79,13596
1450,27200000000065,34,5,300
1451,27200000000093,40,1,6
1452,27200000000142,37,6,406
1453,27200000000143,40,1,30
1454,27200000000146,34,10,404
1455,27200000000381,24,2,12
1456,27200000000444,38,4,48
1457,27200000000445,39,2,36
1458,27200000000615,38,6,164
1459,27200000000658,38,1,6
1460,27200000000740,22,22,3160
1461,27200000000860,36,1,6
1462,27200000000947,19,1,6
1463,27200000001112,34,1,6
1464,27200000002310,28,4,30
1465,27200000002434,28,1,6
1466,27200000002471,19,6,104
1467,27300000000008,0,79,9338
1468,27300000000011,0,161,15850
1469,27300000000062,0,106,5962
1470,27300000000074,0,31,1872
1471,27300000000129,26,2,654
1472,27300000000304,13,14,750
1473,27300000000333,25,1,648
1474,27300000000380,20,18,1736
1475,27300000000435,20,4,208
1476,27300000000463,16,7,66
1477,27300000000733,5,2,12
1478,27300000000737,23,2,36
1479,27300000000840,23,3,684
1480,27300000000857,21,34,11012
1481,27300000000946,24,1,6
1482,27300000001374,20,1,98
1483,27300000001459,19,1,6
1484,27400000000017,19,2,36
1485,27400000000034,3,30,2334
1486,27400000000062,19,1,6
1487,27400000000096,16,2,128
1488,27400000000099,19,1,6
1489,27400000000101,15,4,48
1490,27400000000127,5,6,60
1491,27400000000129,4,5,262
1492,27400000000297,18,1,6
1493,27400000000298,15,43,11480
1494,27400000000353,17,3,746
1495,27400000000384,1,37,2408
1496,27400000000466,5,1,6
1497,27400000000648,18,1,6
1498,27400000000680,17,1,648
1499,27400000000734,11,14,1504
1500,27400000000735,3,14,3296
1501,27400000000773,17,1,6
1502,27400000000798,17,1,6
1503,27400000000817,17,1,98
1504,27400000000840,15,2,128
1505,27400000000926,16,1,12
1506,27400000001002,0,29,1966
1507,27400000001120,13,2,36
1508,27400000001431,13,1,648
1509,27400000001528,12,1,98
1510,27500000000034,12,1,6
1511,27500000000041,6,9,1274
1512,27500000000184,1,9,242
1513,27500000000236,10,2,104
1514,27500000000575,11,1,6
1515,27500000000614,5,1,30
1516,27500000000616,11,1,6
1517,27500000000623,8,2,42
1518,27500000000816,6,4,36
1519,27500000000862,10,2,36
1520,27500000000891,9,6,374
1521,27500000001003,7,13,4754
1522,27500000001005,8,2,18
1523,27500000001065,5,2,104
1524,27500000001143,9,1,6
1525,27500000001274,8,1,6
1526,27500000001358,7,1,6
1527,27500000001419,6,1,198
1528,27500000001441,3,2,36
1529,27500000001442,6,1,6
1530,27500000001488,7,1,6
1531,27500000001511,7,1,6
1532,27500000002028,0,1,6
1533,27600000000124,5,1,30
1534,27600000000199,4,1,6
1535,27600000000400,4,1,6
1536,27600000000440,3,4,54
1537,27600000000488,3,1,6
1538,31000000015664,5,11,819
1539,31000000017938,4,3,18
1540,31000000037893,8,2,12
1541,31000000063259,7,1,260
1542,31300000012291,2,7,88
1543,31300000019649,2,3,42
1544,31400000013606,0,1,6
1545,31400000040907,16,4,332
1546,31600000028284,1,1,6
1547,31700000015059,59,1,6
1548,31700000018310,7,1,510
1549,31700000024260,9,1,6
1550,31800000035930,15,2,516
1551,31800000124442,5,2,36
1552,31800000162981,38,1,6
1553,31800000220532,18,1,510
1554,31800000220554,13,1,510
1555,31800000220564,13,1,510
1556,31800000232659,15,1,510
1557,31800000236754,50,1,648
1558,31800000236793,30,1,510
1559,31800000236798,58,1,648
1560,31800000236823,46,1,648
1561,31800000236854,60,1,648
1562,31800000236898,51,1,648
1563,31800000236909,38,1,510
1564,31800000236913,21,1,510
1565,31800000236967,16,1,510
1566,31800000237057,33,1,510
1567,31900000034454,0,1,510
1568,31900000038408,11,1,6
1569,31900000039510,48,1,6
1570,31900000045545,16,2,540
1571,31900000056628,39,1,5
1572,31900000060538,5,1,6
1573,31900000066006,10,2,12
1574,31900000075593,5,2,60
1575,31900000089143,3,11,754
1576,31900000107708,5,2,31
1577,32000000000132,35,1,5
1578,32000000002684,0,61,1360
1579,32000000031735,58,1,6
1580,32000000042269,24,1,6
1581,32100000000892,58,1,6
1582,32100000002370,14,2,12
1583,32100000036766,4,1,510
1584,32300000002905,7,1,510
1585,32300000022454,0,27,27434
1586,32300000183262,23,1,5
1587,32400000004378,7,3,66
1588,32400000012203,19,1,6
1589,32500000088037,39,1,510
1590,32900000009997,14,1,6
1591,32900000011881,60,2,12
1592,32900000014394,6,6,666
1593,32900000017253,18,3,968
1594,32900000021200,24,1,6
1595,32900000024554,1,3,134
1596,32900000025796,4,2,516
1597,32900000028056,5,4,48
1598,32900000029589,12,1,6
1599,33000000000434,13,2,36
1600,33000000000491,47,1,6
1601,33000000073026,33,1,510
1602,33000000073051,22,1,510
1603,33000000073115,21,1,510
1604,33000000073126,21,1,510
1605,33000000073157,37,1,510
1606,33000000073548,50,1,648
1607,33000000073563,49,1,648
1608,33000000073597,47,1,648
1609,33000000073611,55,1,648
1610,33000000073628,48,1,648
1611,33100000020599,17,1,510
1612,33100000020609,17,1,510
1613,33100000020623,13,1,510
1614,33100000020650,14,1,510
1615,33100000020652,13,1,510
1616,33100000020661,14,1,510
1617,33200000015869,8,1,510
1618,33200000015871,13,1,510
1619,33200000015873,9,1,510
1620,33200000015882,13,1,510
1621,33200000015883,13,1,510
1622,33200000015910,13,1,510
1623,33200000015911,7,1,510
1624,33200000015939,9,1,510
1625,33200000015961,8,1,510
1626,33500000005101,6,1,6
1627,33500000017889,5,9,2828
1628,33500000039904,13,2,590
1629,33500000048538,5,1,510
1630,33600000000105,1,2,240
1631,33600000019063,18,4,332
1632,33600000022674,8,1,510
1633,33700000001405,8,4,290
